country,score,rank,year,type
ｬ･ｴｬｰ,0.7144,35,2011,overall
ｬ･ｴｬｰ,0.6788,55,2012,economic
ｬ･ｴｬｰ,0.9936,57,2012,education
ｬ･ｴｬｰ,0.9724,83,2012,health
ｬ･ｴｬｰ,0.1834,43,2012,political
ｬ･ｴｬｰ,0.7071,47,2012,overall
ｬ･ｴｬｰ,0.6726,66,2013,economic
ｬ･ｴｬｰ,0.994,56,2013,education
ｬ･ｴｬｰ,0.9724,83,2013,health
ｬ･ｴｬｰ,0.1834,46,2013,political
ｬ･ｴｬｰ,0.7056,51,2013,overall
ｬ･ｴｬｰ,0.7192,44,2014,economic
ｬ･ｴｬｰ,0.9933,68,2014,education
ｬ･ｴｬｰ,0.9724,85,2014,health
ｬ･ｴｬｰ,0.2124,44,2014,political
ｬ･ｴｬｰ,0.7243,37,2014,overall
ｬ･ｴｬｰ,0.712,46,2015,economic
ｬ･ｴｬｰ,0.995,60,2015,education
ｬ･ｴｬｰ,0.973,79,2015,health
ｬ･ｴｬｰ,0.244,41,2015,political
ｬ･ｴｬｰ,0.731,39,2015,overall
ｬ･ｴｬｰ,0.713,46,2016,economic
ｬ･ｴｬｰ,0.993,63,2016,education
ｬ･ｴｬｰ,0.973,76,2016,health
ｬ･ｴｬｰ,0.268,36,2016,political
ｬ･ｴｬｰ,0.7369,31,2016,overall
ｹｴャ\･ｴ,N/A,N/A,2006,overall
ｹｴャ\･ｴ,0.4556,115,2007,economic
ｹｴャ\･ｴ,0.993,45,2007,education
ｹｴャ\･ｴ,0.9474,123,2007,health
ｹｴャ\･ｴ,0.0206,124,2007,political
ｹｴャ\･ｴ,0.6041,107,2007,overall
ｹｴャ\･ｴ,0.4146,123,2008,economic
ｹｴャ\･ｴ,0.9966,41,2008,education
ｹｴャ\･ｴ,0.9474,125,2008,health
ｹｴャ\･ｴ,0.0206,126,2008,political
ｹｴャ\･ｴ,0.5948,117,2008,overall
ｹｴャ\･ｴ,0.4005,129,2009,economic
ｹｴャ\･ｴ,0.9946,53,2009,education
ｹｴャ\･ｴ,0.947,129,2009,health
ｹｴャ\･ｴ,0.0206,130,2009,political
ｹｴャ\･ｴ,0.5907,123,2009,overall
ｹｴャ\･ｴ,0.4829,116,2010,economic
ｹｴャ\･ｴ,0.9887,74,2010,education
ｹｴャ\･ｴ,0.9522,126,2010,health
ｹｴャ\･ｴ,0,131,2010,political
ｹｴャ\･ｴ,0.6059,117,2010,overall
ｹｴャ\･ｴ,0.5473,104,2011,economic
ｹｴャ\･ｴ,0.9924,57,2011,education
ｹｴャ\･ｴ,0.9522,127,2011,health
ｹｴャ\･ｴ,0,132,2011,political
ｹｴャ\･ｴ,0.623,111,2011,overall
ｹｴャ\･ｴ,0.5557,107,2012,economic
ｹｴャ\･ｴ,0.9978,36,2012,education
ｹｴャ\･ｴ,0.9522,127,2012,health
ｹｴャ\･ｴ,0,133,2012,political
ｹｴャ\･ｴ,0.6264,115,2012,overall
ｹｴャ\･ｴ,0.5735,106,2013,economic
ｹｴャ\･ｴ,0.9941,53,2013,education
ｹｴャ\･ｴ,0.9522,129,2013,health
ｹｴャ\･ｴ,0,135,2013,political
ｹｴャ\･ｴ,0.6299,115,2013,overall
ｹｴャ\･ｴ,0.6197,101,2014,economic
ｹｴャ\･ｴ,0.9764,94,2014,education
ｹｴャ\･ｴ,0.9522,136,2014,health
ｹｴャ\･ｴ,0.013,140,2014,political
ｹｴャ\･ｴ,0.6403,112,2014,overall
ｹｴャ\･ｴ,0.632,97,2015,economic
ｹｴャ\･ｴ,0.977,96,2015,education
ｹｴャ\･ｴ,0.957,137,2015,health
ｹｴャ\･ｴ,0.013,144,2015,political
ｹｴャ\･ｴ,0.645,119,2015,overall
ｹｴャ\･ｴ,0.619,97,2016,economic
ｹｴャ\･ｴ,0.982,92,2016,education
ｹｴャ\･ｴ,0.957,136,2016,health
ｹｴャ\･ｴ,0.013,144,2016,political
ｹｴャ\･ｴ,0.6426,118,2016,overall
｣ｨｧ壱笈,0.6725,30,2006,economic
｣ｨｧ壱笈,0.9928,44,2006,education
｣ｨｧ壱笈,0.9791,36,2006,health
｣ｨｧ壱笈,0.0744,79,2006,political
｣ｨｧ壱笈,0.6797,44,2006,overall
｣ｨｧ壱笈,0.6974,31,2007,economic
｣ｨｧ壱笈,0.9928,47,2007,education
｣ｨｧ壱笈,0.9791,37,2007,health
｣ｨｧ壱笈,0.0744,89,2007,political
｣ｨｧ壱笈,0.6859,44,2007,overall
｣ｨｧ壱笈,0.7001,34,2008,economic
｣ｨｧ壱笈,0.9936,60,2008,education
｣ｨｧ壱笈,0.9791,38,2008,health
｣ｨｧ壱笈,0.0321,120,2008,political
｣ｨｧ壱笈,0.6763,68,2008,overall
｣ｨｧ壱笈,0.7121,34,2009,economic
｣ｨｧ壱笈,0.9911,70,2009,education
｣ｨｧ壱笈,0.9791,41,2009,health
｣ｨｧ壱笈,0.0399,126,2009,political
｣ｨｧ壱笈,0.6805,68,2009,overall
｣ｨｧ壱笈,0.7081,41,2010,economic
｣ｨｧ壱笈,0.9887,73,2010,education
｣ｨｧ壱笈,0.9773,50,2010,health
｣ｨｧ壱笈,0.0562,109,2010,political
｣ｨｧ壱笈,0.6826,67,2010,overall
｣ｨｧ壱笈,0.6943,46,2011,economic
｣ｨｧ壱笈,0.995,45,2011,education
｣ｨｧ壱笈,0.9791,41,2011,health
｣ｨｧ壱笈,0.0563,112,2011,political
｣ｨｧ壱笈,0.6812,68,2011,overall
｣ｨｧ壱笈,0.6815,54,2012,economic
｣ｨｧ壱笈,0.9943,52,2012,education
｣ｨｧ壱笈,0.9791,34,2012,health
｣ｨｧ壱笈,0.0885,97,2012,political
｣ｨｧ壱笈,0.6859,67,2012,overall
｣ｨｧ壱笈,0.6928,55,2013,economic
｣ｨｧ壱笈,0.9945,50,2013,education
｣ｨｧ壱笈,0.9791,34,2013,health
｣ｨｧ壱笈,0.097,91,2013,political
｣ｨｧ壱笈,0.6908,69,2013,overall
｣ｨｧ壱笈,0.6825,60,2014,economic
｣ｨｧ壱笈,0.9939,63,2014,education
｣ｨｧ壱笈,0.9791,37,2014,health
｣ｨｧ壱笈,0.119,91,2014,political
｣ｨｧ壱笈,0.6936,70,2014,overall
｣ｨｧ壱笈,0.708,50,2015,economic
｣ｨｧ壱笈,0.994,64,2015,education
｣ｨｧ壱笈,0.979,42,2015,health
｣ｨｧ壱笈,0.09,113,2015,political
｣ｨｧ壱笈,0.693,76,2015,overall
｣ｨｧ壱笈,0.699,54,2016,economic
｣ｨｧ壱笈,0.992,68,2016,education
｣ｨｧ壱笈,0.979,40,2016,health
｣ｨｧ壱笈,0.09,112,2016,political
｣ｨｧ壱笈,0.6902,76,2016,overall
ｬ懍符,0.6963,22,2006,economic
ｬ懍符,0.9991,19,2006,education
ｬ懍符,0.9791,36,2006,health
ｬ懍符,0.0337,108,2006,political
ｬ懍符,0.677,48,2006,overall
ｬ懍符,0.7346,16,2007,economic
ｬ懍符,0.9991,22,2007,education
ｬ懍符,0.9791,37,2007,health
ｬ懍符,0.0337,120,2007,political
ｬ懍符,0.6866,43,2007,overall
ｬ懍符,0.7426,16,2008,economic
ｬ懍符,0.9994,28,2008,education
ｬ懍符,0.9791,38,2008,health
ｬ懍符,0.0764,100,2008,political
ｬ懍符,0.6994,41,2008,overall
ｬ懍符,0.74,24,2009,economic
ｬ懍符,0.9992,29,2009,education
ｬ懍符,0.9791,41,2009,health
ｬ懍符,0.0764,99,2009,political
ｬ懍符,0.6987,50,2009,overall
ｬ懍符,0.736,28,2010,economic
ｬ懍符,0.9994,26,2010,education
ｬ懍符,0.9791,40,2010,health
ｬ懍符,0.0999,85,2010,political
ｬ懍符,0.7036,45,2010,overall
ｬ懍符,0.7373,29,2011,economic
ｬ懍符,0.9985,33,2011,education
ｬ懍符,0.9791,41,2011,health
ｬ懍符,0.0999,84,2011,political
ｬ懍符,0.7037,43,2011,overall
ｬ懍符,0.7197,39,2012,economic
ｬ懍符,0.998,35,2012,education
ｬ懍符,0.9791,34,2012,health
ｬ懍符,0.0951,90,2012,political
ｬ懍符,0.698,59,2012,overall
ｬ懍符,0.7204,42,2013,economic
ｬ懍符,0.9984,36,2013,education
ｬ懍符,0.9791,34,2013,health
ｬ懍符,0.0951,94,2013,political
ｬ懍符,0.6983,61,2013,overall
ｬ懍符,0.7257,42,2014,economic
ｬ懍符,0.9998,28,2014,education
ｬ懍符,0.9791,37,2014,health
ｬ懍符,0.0662,125,2014,political
ｬ懍符,0.6927,72,2014,overall
ｬ懍符,0.731,42,2015,economic
ｬ懍符,1,27,2015,education
ｬ懍符,0.979,42,2015,health
ｬ懍符,0.066,128,2015,political
ｬ懍符,0.694,74,2015,overall
ｬ懍符,0.722,41,2016,economic
ｬ懍符,0.997,45,2016,education
ｬ懍符,0.979,40,2016,health
ｬ懍符,0.066,129,2016,political
ｬ懍符,0.6909,75,2016,overall
･ｴ共,N/A,N/A,2006,overall
･ｴ共,N/A,N/A,2007,overall
･ｴ共,N/A,N/A,2008,overall
･ｴ共,N/A,N/A,2009,overall
･ｴ共,N/A,N/A,2010,overall
･ｴ共,N/A,N/A,2011,overall
･ｴ共,N/A,N/A,2012,overall
･ｴ共,N/A,N/A,2013,overall
･ｴ共,0.7698,25,2014,economic
･ｴ共,0.9289,114,2014,education
･ｴ共,0.9667,118,2014,health
･ｴ共,0.4762,6,2014,political
･ｴ共,N/A,N/A,2014,overall
･ｴ共,0.808,14,2015,economic
･ｴ共,0.944,112,2015,education
･ｴ共,0.972,91,2015,health
･ｴ共,0.452,7,2015,political
･ｴ共,0.794,6,2015,overall
･ｴ共,0.817,8,2016,economic
･ｴ共,0.958,110,2016,education
･ｴ共,0.972,89,2016,health
･ｴ共,0.452,8,2016,political
･ｴ共,0.7998,5,2016,overall
ｬｰ肥符ｼｹ符,0.2401,115,2006,economic
ｬｰ肥符ｼｹ符,0.8797,93,2006,education
ｬｰ肥符ｼｹ符,0.9771,54,2006,health
ｬｰ肥符ｼｹ符,0,115,2006,political
ｬｰ肥符ｼｹ符,0.5242,113,2006,overall
ｬｰ肥符ｼｹ符,0.321,127,2007,economic
ｬｰ肥符ｼｹ符,0.9613,87,2007,education
ｬｰ肥符ｼｹ符,0.9765,60,2007,health
ｬｰ肥符ｼｹ符,0,128,2007,political
ｬｰ肥符ｼｹ符,0.5647,122,2007,overall
ｬｰ肥符ｼｹ符,0.2589,129,2008,economic
ｬｰ肥符ｼｹ符,0.9795,85,2008,education
ｬｰ肥符ｼｹ符,0.9765,62,2008,health
ｬｰ肥符ｼｹ符,0,130,2008,political
ｬｰ肥符ｼｹ符,0.5537,126,2008,overall
ｬｰ肥符ｼｹ符,0.3096,133,2009,economic
ｬｰ肥符ｼｹ符,0.9745,92,2009,education
ｬｰ肥符ｼｹ符,0.9765,65,2009,health
ｬｰ肥符ｼｹ符,0,134,2009,political
ｬｰ肥符ｼｹ符,0.5651,128,2009,overall
ｬｰ肥符ｼｹ符,0.3351,132,2010,economic
ｬｰ肥符ｼｹ符,0.9739,92,2010,education
ｬｰ肥符ｼｹ符,0.9762,53,2010,health
ｬｰ肥符ｼｹ符,0,131,2010,political
ｬｰ肥符ｼｹ符,0.5713,129,2010,overall
ｬｰ肥符ｼｹ符,0.3576,133,2011,economic
ｬｰ肥符ｼｹ符,0.9674,92,2011,education
ｬｰ肥符ｼｹ符,0.9762,53,2011,health
ｬｰ肥符ｼｹ符,0,132,2011,political
ｬｰ肥符ｼｹ符,0.5753,131,2011,overall
ｬｰ肥符ｼｹ符,0.3404,133,2012,economic
ｬｰ肥符ｼｹ符,0.9757,91,2012,education
ｬｰ肥符ｼｹ符,0.9762,55,2012,health
ｬｰ肥符ｼｹ符,0,133,2012,political
ｬｰ肥符ｼｹ符,0.5731,131,2012,overall
ｬｰ肥符ｼｹ符,0.3223,134,2013,economic
ｬｰ肥符ｼｹ符,0.9761,90,2013,education
ｬｰ肥符ｼｹ符,0.9762,52,2013,health
ｬｰ肥符ｼｹ符,0.0769,105,2013,political
ｬｰ肥符ｼｹ符,0.5879,127,2013,overall
ｬｰ肥符ｼｹ符,0.3893,137,2014,economic
ｬｰ肥符ｼｹ符,0.9868,86,2014,education
ｬｰ肥符ｼｹ符,0.9707,90,2014,health
ｬｰ肥符ｼｹ符,0.0768,117,2014,political
ｬｰ肥符ｼｹ符,0.6059,125,2014,overall
ｬｰ肥符ｼｹ符,0.387,138,2015,economic
ｬｰ肥符ｼｹ符,0.988,82,2015,education
ｬｰ肥符ｼｹ符,0.966,129,2015,health
ｬｰ肥符ｼｹ符,0.077,121,2015,political
ｬｰ肥符ｼｹ符,0.605,134,2015,overall
ｬｰ肥符ｼｹ符,0.328,142,2016,economic
ｬｰ肥符ｼｹ符,0.961,105,2016,education
ｬｰ肥符ｼｹ符,0.966,128,2016,health
ｬｰ肥符ｼｹ符,0.077,121,2016,political
ｬｰ肥符ｼｹ符,0.5829,140,2016,overall
ｸ､ｰ,N/A,N/A,2006,overall
ｸ､ｰ,N/A,N/A,2007,overall
ｸ､ｰ,N/A,N/A,2008,overall
ｸ､ｰ,0.6379,74,2009,economic
ｸ､ｰ,0.8174,124,2009,education
ｸ､ｰ,0.9742,76,2009,health
ｸ､ｰ,0.1411,59,2009,political
ｸ､ｰ,0.6427,100,2009,overall
ｸ､ｰ,0.6439,65,2010,economic
ｸ､ｰ,0.8208,122,2010,education
ｸ､ｰ,0.9734,77,2010,health
ｸ､ｰ,0.1274,68,2010,political
ｸ､ｰ,0.6414,101,2010,overall
ｸ､ｰ,0.6884,47,2011,economic
ｸ､ｰ,0.8247,123,2011,education
ｸ､ｰ,0.9734,80,2011,health
ｸ､ｰ,0.1429,58,2011,political
ｸ､ｰ,0.6573,92,2011,overall
ｸ､ｰ,0.6737,59,2012,economic
ｸ､ｰ,0.827,122,2012,education
ｸ､ｰ,0.9734,75,2012,health
ｸ､ｰ,0.1887,41,2012,political
ｸ､ｰ,0.6657,90,2012,overall
ｸ､ｰ,0.6401,81,2013,economic
ｸ､ｰ,0.827,125,2013,education
ｸ､ｰ,0.9734,71,2013,health
ｸ､ｰ,0.3286,20,2013,political
ｸ､ｰ,0.6923,67,2013,overall
ｸ､ｰ,0.6624,71,2014,economic
ｸ､ｰ,0.8222,131,2014,education
ｸ､ｰ,0.9725,82,2014,health
ｸ､ｰ,0.3077,24,2014,political
ｸ､ｰ,0.6912,74,2014,overall
ｸ､ｰ,0.678,65,2015,economic
ｸ､ｰ,0.833,133,2015,education
ｸ､ｰ,0.967,124,2015,health
ｸ､ｰ,0.316,27,2015,political
ｸ､ｰ,0.698,73,2015,overall
ｸ､ｰ,0.628,94,2016,economic
ｸ､ｰ,0.83,133,2016,education
ｸ､ｰ,0.967,123,2016,health
ｸ､ｰ,0.316,27,2016,political
ｸ､ｰ,0.6851,82,2016,overall
ｸ･ｴｹ符,N/A,N/A,2006,overall
ｸ･ｴｹ符,N/A,N/A,2007,overall
ｸ･ｴｹ符,N/A,N/A,2008,overall
ｸ･ｴｹ符,N/A,N/A,2009,overall
ｸ･ｴｹ符,N/A,N/A,2010,overall
ｸ･ｴｹ符,N/A,N/A,2011,overall
ｸ･ｴｹ符,0.6596,67,2012,economic
ｸ･ｴｹ符,0.9927,61,2012,education
ｸ･ｴｹ符,0.9703,91,2012,health
ｸ･ｴｹ符,0.1921,40,2012,political
ｸ･ｴｹ符,0.7037,50,2012,overall
ｸ･ｴｹ符,0.6791,59,2013,economic
ｸ･ｴｹ符,0.994,55,2013,education
ｸ･ｴｹ符,0.9642,111,2013,health
ｸ･ｴｹ符,0.2089,39,2013,political
ｸ･ｴｹ符,0.7116,42,2013,overall
ｸ･ｴｹ符,0.6704,67,2014,economic
ｸ･ｴｹ符,0.9954,54,2014,education
ｸ･ｴｹ符,0.973,74,2014,health
ｸ･ｴｹ符,0.1957,51,2014,political
ｸ･ｴｹ符,0.7086,52,2014,overall
ｸ･ｴｹ符,0.669,74,2015,economic
ｸ･ｴｹ符,0.996,52,2015,education
ｸ･ｴｹ符,0.973,79,2015,health
ｸ･ｴｹ符,0.242,43,2015,political
ｸ･ｴｹ符,0.72,45,2015,overall
ｸ･ｴｹ符,0.67,70,2016,economic
ｸ･ｴｹ符,0.996,49,2016,education
ｸ･ｴｹ符,0.973,76,2016,health
ｸ･ｴｹ符,0.242,42,2016,political
ｸ･ｴｹ符,0.72,48,2016,overall
ｱｰ\ｬ･ｴ,0.6459,45,2006,economic
ｱｰ\ｬ･ｴ,0.9308,86,2006,education
ｱｰ\ｬ･ｴ,0.9598,107,2006,health
ｱｰ\ｬ･ｴ,0.0833,75,2006,political
ｱｰ\ｬ･ｴ,0.655,64,2006,overall
ｱｰ\ｬ･ｴ,0.6546,55,2007,economic
ｱｰ\ｬ･ｴ,0.9308,98,2007,education
ｱｰ\ｬ･ｴ,0.9575,115,2007,health
ｱｰ\ｬ･ｴ,0.1005,71,2007,political
ｱｰ\ｬ･ｴ,0.6609,75,2007,overall
ｱｰ\ｬ･ｴ,0.6544,58,2008,economic
ｱｰ\ｬ･ｴ,0.9376,98,2008,education
ｱｰ\ｬ･ｴ,0.9575,117,2008,health
ｱｰ\ｬ･ｴ,0.1005,81,2008,political
ｱｰ\ｬ･ｴ,0.6625,82,2008,overall
ｱｰ\ｬ･ｴ,0.6707,57,2009,economic
ｱｰ\ｬ･ｴ,0.937,102,2009,education
ｱｰ\ｬ･ｴ,0.9575,121,2009,health
ｱｰ\ｬ･ｴ,0.1005,86,2009,political
ｱｰ\ｬ･ｴ,0.6664,82,2009,overall
ｱｰ\ｬ･ｴ,0.7527,20,2010,economic
ｱｰ\ｬ･ｴ,0.9375,103,2010,education
ｱｰ\ｬ･ｴ,0.9677,100,2010,health
ｱｰ\ｬ･ｴ,0.1076,79,2010,political
ｱｰ\ｬ･ｴ,0.6914,56,2010,overall
ｱｰ\ｬ･ｴ,0.7585,16,2011,economic
ｱｰ\ｬ･ｴ,0.9381,100,2011,education
ｱｰ\ｬ･ｴ,0.9677,101,2011,health
ｱｰ\ｬ･ｴ,0.1014,83,2011,political
ｱｰ\ｬ･ｴ,0.6914,57,2011,overall
ｱｰ\ｬ･ｴ,0.7876,13,2012,economic
ｱｰ\ｬ･ｴ,0.9409,104,2012,education
ｱｰ\ｬ･ｴ,0.9719,85,2012,health
ｱｰ\ｬ･ｴ,0.0951,89,2012,political
ｱｰ\ｬ･ｴ,0.6989,56,2012,overall
ｱｰ\ｬ･ｴ,0.7883,12,2013,economic
ｱｰ\ｬ･ｴ,0.9409,105,2013,education
ｱｰ\ｬ･ｴ,0.9719,85,2013,health
ｱｰ\ｬ･ｴ,0.0989,90,2013,political
ｱｰ\ｬ･ｴ,0.7,58,2013,overall
ｱｰ\ｬ･ｴ,0.7899,18,2014,economic
ｱｰ\ｬ･ｴ,0.9413,110,2014,education
ｱｰ\ｬ･ｴ,0.9671,114,2014,health
ｱｰ\ｬ･ｴ,0.1201,90,2014,political
ｱｰ\ｬ･ｴ,0.7046,57,2014,overall
ｱｰ\ｬ･ｴ,0.814,9,2015,economic
ｱｰ\ｬ･ｴ,0.945,111,2015,education
ｱｰ\ｬ･ｴ,0.967,122,2015,health
ｱｰ\ｬ･ｴ,0.119,92,2015,political
ｱｰ\ｬ･ｴ,0.711,53,2015,overall
ｱｰ\ｬ･ｴ,0.793,17,2016,economic
ｱｰ\ｬ･ｴ,0.975,95,2016,education
ｱｰ\ｬ･ｴ,0.967,121,2016,health
ｱｰ\ｬ･ｴ,0.111,97,2016,political
ｱｰ\ｬ･ｴ,0.7116,55,2016,overall
ｬ｡罹ｰ被う,0.6504,43,2006,economic
ｬ｡罹ｰ被う,0.9952,34,2006,education
ｬ｡罹ｰ被う,0.9796,1,2006,health
ｬ｡罹ｰ被う,0.0774,77,2006,political
ｬ｡罹ｰ被う,0.6757,49,2006,overall
ｬ｡罹ｰ被う,0.6666,50,2007,economic
ｬ｡罹ｰ被う,0.9952,37,2007,education
ｬ｡罹ｰ被う,0.9796,1,2007,health
ｬ｡罹ｰ被う,0.0774,86,2007,political
ｬ｡罹ｰ被う,0.6797,52,2007,overall
ｬ｡罹ｰ被う,0.638,66,2008,economic
ｬ｡罹ｰ被う,1,1,2008,education
ｬ｡罹ｰ被う,0.9796,1,2008,health
ｬ｡罹ｰ被う,0.1121,71,2008,political
ｬ｡罹ｰ被う,0.6824,62,2008,overall
ｬ｡罹ｰ被う,0.6845,66,2009,overall
ｬ｡罹ｰ被う,0.6778,71,2010,overall
ｬ｡罹ｰ被う,0.6335,73,2011,economic
ｬ｡罹ｰ被う,1,1,2011,education
ｬ｡罹ｰ被う,0.9796,1,2011,health
ｬ｡罹ｰ被う,0.1059,79,2011,political
ｬ｡罹ｰ被う,0.6797,71,2011,overall
ｬ｡罹ｰ被う,0.6824,70,2012,overall
ｬ｡罹ｰ被う,0.635,86,2013,economic
ｬ｡罹ｰ被う,1,1,2013,education
ｬ｡罹ｰ被う,0.9796,1,2013,health
ｬ｡罹ｰ被う,0.1284,77,2013,political
ｬ｡罹ｰ被う,0.6857,74,2013,overall
ｬ｡罹ｰ被う,0.6431,88,2014,economic
ｬ｡罹ｰ被う,1,1,2014,education
ｬ｡罹ｰ被う,0.973,74,2014,health
ｬ｡罹ｰ被う,0.1061,100,2014,political
ｬ｡罹ｰ被う,0.6806,87,2014,overall
ｬ｡罹ｰ被う,0.638,93,2015,economic
ｬ｡罹ｰ被う,1,1,2015,education
ｬ｡罹ｰ被う,0.973,79,2015,health
ｬ｡罹ｰ被う,0.087,115,2015,political
ｬ｡罹ｰ被う,0.675,93,2015,overall
ｬ｡罹ｰ被う,0.648,86,2016,economic
ｬ｡罹ｰ被う,1,1,2016,education
ｬ｡罹ｰ被う,0.973,76,2016,health
ｬ｡罹ｰ被う,0.093,110,2016,political
ｬ｡罹ｰ被う,0.6787,93,2016,overall
ｬ｡罹ｰ被う,0.6464,68,2009,economic
ｬ｡罹ｰ被う,1,1,2009,education
ｬ｡罹ｰ被う,0.9796,1,2009,health
ｬ｡罹ｰ被う,0.1121,75,2009,political
ｬ｡罹ｰ被う,0.6375,70,2010,economic
ｬ｡罹ｰ被う,1,1,2010,education
ｬ｡罹ｰ被う,0.9796,1,2010,health
ｬ｡罹ｰ被う,0.0941,89,2010,political
ｬ｡罹ｰ被う,0.6282,82,2012,economic
ｬ｡罹ｰ被う,1,1,2012,education
ｬ｡罹ｰ被う,0.9796,1,2012,health
ｬ｡罹ｰ被う,0.122,80,2012,political
ｬ｡罹ｲ 溢符,0.6668,34,2006,economic
ｬ｡罹ｲ 溢符,0.9987,22,2006,education
ｬ｡罹ｲ 溢符,0.973,71,2006,health
ｬ｡罹ｲ 溢符,0.0597,88,2006,political
ｬ｡罹ｲ 溢符,0.6745,50,2006,overall
ｬ｡罹ｲ 溢符,0.7049,27,2007,economic
ｬ｡罹ｲ 溢符,0.9994,18,2007,education
ｬ｡罹ｲ 溢符,0.973,74,2007,health
ｬ｡罹ｲ 溢符,0.0597,99,2007,political
ｬ｡罹ｲ 溢符,0.6842,47,2007,overall
ｬ｡罹ｲ 溢符,0.7079,31,2008,economic
ｬ｡罹ｲ 溢符,0.9979,36,2008,education
ｬ｡罹ｲ 溢符,0.973,76,2008,health
ｬ｡罹ｲ 溢符,0.096,85,2008,political
ｬ｡罹ｲ 溢符,0.6937,50,2008,overall
ｬ｡罹ｲ 溢符,0.7211,31,2009,economic
ｬ｡罹ｲ 溢符,0.998,36,2009,education
ｬ｡罹ｲ 溢符,0.973,80,2009,health
ｬ｡罹ｲ 溢符,0.1005,87,2009,political
ｬ｡罹ｲ 溢符,0.6982,51,2009,overall
ｬ｡罹ｲ 溢符,0.7229,32,2010,economic
ｬ｡罹ｲ 溢符,0.9977,36,2010,education
ｬ｡罹ｲ 溢符,0.9755,63,2010,health
ｬ｡罹ｲ 溢符,0.1229,70,2010,political
ｬ｡罹ｲ 溢符,0.7047,42,2010,overall
ｬ｡罹ｲ 溢符,0.7205,34,2011,economic
ｬ｡罹ｲ 溢符,0.9977,36,2011,education
ｬ｡罹ｲ 溢符,0.9755,64,2011,health
ｬ｡罹ｲ 溢符,0.1227,71,2011,political
ｬ｡罹ｲ 溢符,0.7041,41,2011,overall
ｬ｡罹ｲ 溢符,0.7139,41,2012,economic
ｬ｡罹ｲ 溢符,0.9981,33,2012,education
ｬ｡罹ｲ 溢符,0.973,78,2012,health
ｬ｡罹ｲ 溢符,0.1677,50,2012,political
ｬ｡罹ｲ 溢符,0.7132,38,2012,overall
ｬ｡罹ｲ 溢符,0.7189,43,2013,economic
ｬ｡罹ｲ 溢符,0.9999,26,2013,education
ｬ｡罹ｲ 溢符,0.973,75,2013,health
ｬ｡罹ｲ 溢符,0.1702,54,2013,political
ｬ｡罹ｲ 溢符,0.7155,38,2013,overall
ｬ｡罹ｲ 溢符,0.7827,22,2014,economic
ｬ｡罹ｲ 溢符,0.9999,27,2014,education
ｬ｡罹ｲ 溢符,0.973,74,2014,health
ｬ｡罹ｲ 溢符,0.2214,43,2014,political
ｬ｡罹ｲ 溢符,0.7443,22,2014,overall
ｬ｡罹ｲ 溢符,0.778,24,2015,economic
ｬ｡罹ｲ 溢符,1,29,2015,education
ｬ｡罹ｲ 溢符,0.973,79,2015,health
ｬ｡罹ｲ 溢符,0.385,16,2015,political
ｬ｡罹ｲ 溢符,0.784,9,2015,overall
ｬ｡罹ｲ 溢符,0.784,19,2016,economic
ｬ｡罹ｲ 溢符,1,25,2016,education
ｬ｡罹ｲ 溢符,0.973,76,2016,health
ｬ｡罹ｲ 溢符,0.385,18,2016,political
ｬ｡罹ｲ 溢符,0.7855,8,2016,overall
ｨ売ｦｬｹｴ,0.5557,79,2006,economic
ｨ売ｦｬｹｴ,0.9929,42,2006,education
ｨ売ｦｬｹｴ,0.9756,59,2006,health
ｨ売ｦｬｹｴ,0.3258,8,2006,political
ｨ売ｦｬｹｴ,0.7125,18,2006,overall
ｨ売ｦｬｹｴ,0.5856,85,2007,economic
ｨ売ｦｬｹｴ,0.9908,52,2007,education
ｨ売ｦｬｹｴ,0.9754,65,2007,health
ｨ売ｦｬｹｴ,0.3258,10,2007,political
ｨ売ｦｬｹｴ,0.7194,20,2007,overall
ｨ売ｦｬｹｴ,0.5685,93,2008,economic
ｨ売ｦｬｹｴ,0.9956,45,2008,education
ｨ売ｦｬｹｴ,0.9754,67,2008,health
ｨ売ｦｬｹｴ,0.3534,9,2008,political
ｨ売ｦｬｹｴ,0.7232,22,2008,overall
ｨ売ｦｬｹｴ,0.663,60,2009,economic
ｨ売ｦｬｹｴ,0.9961,43,2009,education
ｨ売ｦｬｹｴ,0.9754,70,2009,health
ｨ売ｦｬｹｴ,0.4492,5,2009,political
ｨ売ｦｬｹｴ,0.7709,6,2009,overall
ｨ売ｦｬｹｴ,0.6727,55,2010,economic
ｨ売ｦｬｹｴ,0.9962,43,2010,education
ｨ売ｦｬｹｴ,0.9677,101,2010,health
ｨ売ｦｬｹｴ,0.3773,9,2010,political
ｨ売ｦｬｹｴ,0.7535,12,2010,overall
ｨ売ｦｬｹｴ,0.6653,58,2011,economic
ｨ売ｦｬｹｴ,0.981,86,2011,education
ｨ売ｦｬｹｴ,0.9677,102,2011,health
ｨ売ｦｬｹｴ,0.3773,9,2011,political
ｨ売ｦｬｹｴ,0.7478,14,2011,overall
ｨ売ｦｬｹｴ,0.6588,69,2012,economic
ｨ売ｦｬｹｴ,0.98,87,2012,education
ｨ売ｦｬｹｴ,0.9677,103,2012,health
ｨ売ｦｬｹｴ,0.3919,7,2012,political
ｨ売ｦｬｹｴ,0.7496,16,2012,overall
ｨ売ｦｬｹｴ,0.6505,78,2013,economic
ｨ売ｦｬｹｴ,0.9941,54,2013,education
